95676,476.190476190477,3,2,1,20,1,0
95914,592.592592592594,3,2,1,30,1,0
96506,-100,3,2,1,15,0,0
96599,458.015267175573,3,2,1,30,1,0
96828,408.163265306123,3,2,1,30,1,0
97032,368.098159509203,3,2,1,40,1,0
97032,-71.4285714285714,3,2,1,40,0,0
97216,442.804428044281,3,2,1,40,1,0
97880,485.829959514171,3,2,1,40,1,0
98365,616.966580976865,3,2,1,40,1,0
98981,685.714285714288,3,2,1,50,1,0
98981,-200,3,2,1,50,0,0
99666,797.342192691033,3,2,1,50,1,0
99666,-83.3333333333333,3,2,1,50,0,0
100064,466.019417475729,3,2,1,50,1,0
100297,447.761194029852,3,2,1,50,1,0
100297,-66.6666666666667,3,2,1,50,0,0
100520,526.315789473686,3,2,1,50,1,0
100783,633.245382585755,3,2,1,50,1,0
101416,615.384615384618,3,2,1,60,1,0
101416,-86.9565217391304,3,2,1,60,0,0
101877,-86.9565217391304,3,2,2,5,0,0
102031,417.391304347827,3,2,1,35,1,0
102031,-142.857142857143,3,2,1,35,0,0
102344,-142.857142857143,3,2,2,5,0,0
102448,-142.857142857143,3,2,1,35,0,0
102951,571.428571428574,3,2,1,60,1,0
102951,-150.00000000015,3,2,1,60,0,0
103379,-150.00000000015,3,2,2,5,0,0
103522,-150.00000000015,3,2,1,60,0,0
103639,472.440944881891,3,2,1,60,1,0
103639,-150,3,2,1,60,0,0
103993,-150,3,2,2,5,0,0
104111,574.162679425839,3,2,1,70,1,0
104685,489.795918367348,3,2,1,55,1,0
104685,-66.6666666666667,3,2,1,55,0,0
105052,-66.6666666666667,3,2,2,5,0,0
105174,461.538461538463,3,2,1,55,1,0
105174,-62.5,3,2,1,55,0,0
105520,-62.5,3,2,2,5,0,0
105635,436.363636363637,3,2,1,55,1,0
105962,-100,3,2,2,5,0,0
106071,460.652591170826,3,2,1,55,1,0
106416,-100,3,2,2,5,0,0
106531,425.531914893618,3,2,1,55,1,0
106850,-100,3,2,2,5,0,0
106956,452.830188679246,3,2,1,55,1,0
106956,-83.3333333333333,3,2,1,55,0,0
107295,-83.3333333333333,3,2,2,5,0,0
107408,501.043841336118,3,2,1,55,1,0
107783,-100,3,2,2,5,0,0
107909,528.634361233482,3,2,1,55,1,0
108305,-100,3,2,2,5,0,0
108437,392.156862745099,3,2,1,55,1,0
108437,-125,3,2,1,55,0,0
108731,-125,3,2,2,5,0,0
108829,447.761194029852,3,2,1,55,1,0
109052,500.000000000001,3,2,1,55,1,0
109177,458.015267175573,3,2,1,55,1,0
109177,-76.9230769230769,3,2,1,55,0,0
109406,424.028268551237,3,2,1,55,1,0
109618,480.000000000001,3,2,1,55,1,0
109618,-76.9230769230769,3,2,1,55,0,0
109858,424.028268551238,3,2,1,55,1,0
110070,482.897384305837,3,2,1,55,1,0
110624,440.366972477066,3,2,1,55,1,0
110624,-76.9230769230769,3,2,1,55,0,0
110844,408.163265306124,3,2,1,55,1,0
111048,372.670807453417,3,2,1,55,1,0
111048,-66.6666666666667,3,2,1,55,0,0
111234,434.782608695653,3,2,1,55,1,0
111451,454.545454545456,3,2,1,55,1,0
111905,481.927710843375,3,2,1,45,1,0
112386,710.059171597636,3,2,1,45,1,0
113096,752.351097178687,3,2,1,35,1,0
113939,670.391061452517,3,2,1,35,1,0
114274,466.926070038912,3,2,1,35,1,0
114507,-117.647058823529,3,2,1,35,0,0
114740,533.333333333333,3,2,1,35,1,0
115079,497.92531120332,3,2,1,35,1,0
115452,-100,3,2,2,5,0,0
115576,585.365853658537,3,2,1,25,1,0
116015,-100,3,2,2,5,0,0
116161,769.23076923077,3,2,1,25,1,0
116737,-100,3,2,2,5,0,0
116930,703.812316715543,3,2,1,15,1,0
116930,-333.333333333333,3,2,1,15,0,0
117633,618.556701030928,3,2,1,15,1,0
117942,458.015267175573,3,2,1,15,1,0
118171,405.405405405406,3,2,1,15,1,0
118171,-125,3,2,1,15,0,0
118373,530.973451327434,3,2,1,15,1,0
118638,481.927710843374,3,2,1,15,1,0
119601,563.380281690141,3,2,1,15,1,0
120164,697.674418604652,3,2,1,15,1,0
120164,-188.679245283019,3,2,1,15,0,0
120687,-188.679245283019,3,2,2,5,0,0
120861,566.037735849057,3,2,1,15,1,0
121144,476.190476190476,3,2,1,15,1,0
121382,465.116279069768,3,2,1,15,1,0
121614,591.133004926109,3,2,1,15,1,0
121909,508.474576271187,3,2,1,20,1,0
122290,-100,3,2,2,5,0,0
122417,468.75,3,2,1,25,1,0
122768,-100,3,2,2,5,0,0
122885,454.545454545455,3,2,1,25,1,0
123225,-100,3,2,2,5,0,0
123339,468.750000000001,3,2,1,25,1,0
123807,512.820512820514,3,2,1,20,1,0
123807,-133.333333333333,3,2,1,20,0,0
124319,500.000000000001,3,2,1,15,1,0
124819,468.750000000001,3,2,1,25,1,0
124819,-153.846153846153,3,2,1,25,0,0
125170,-153.846153846153,3,2,2,5,0,0
125287,465.116279069769,3,2,1,30,1,0
125635,-100,3,2,2,5,0,0
125752,529.801324503313,3,2,1,30,1,0
125752,-83.3333333333333,3,2,1,30,0,0
126281,641.711229946527,3,2,1,30,1,0
126601,540.540540540542,3,2,1,30,1,0
126871,540.540540540542,3,2,1,30,1,0
126959,504.20168067227,3,2,1,30,1,0
127463,555.555555555557,3,2,1,20,1,0
127463,-133.333333333333,3,2,1,20,0,0
127740,402.68456375839,3,2,1,20,1,0
128142,701.754385964914,3,2,1,30,1,0
128142,-204.081632653061,3,2,1,30,0,0
128843,701.754385964914,3,2,1,30,1,0
128934,517.241379310346,3,2,1,30,1,0
128934,-90.9090909090909,3,2,1,30,0,0
129192,408.163265306123,3,2,1,30,1,0
129396,394.736842105264,3,2,1,30,1,0
129396,-83.3333333333333,3,2,1,30,0,0
129593,483.870967741936,3,2,1,30,1,0
129834,454.545454545455,3,2,1,30,1,0
130288,524.017467248909,3,2,1,30,1,0
130812,761.904761904764,3,2,1,30,1,0
131573,937.500000000003,3,2,1,25,1,0
131573,-80,3,2,1,25,0,0
132510,-80,3,2,1,20,0,0
132564,895.522388059704,3,2,1,30,1,0
133011,576.923076923078,3,2,1,30,1,0
133299,540.540540540541,3,2,1,30,1,0
133299,-142.857142857143,3,2,1,30,0,0
133569,764.331210191084,3,2,1,30,1,0
133951,794.701986754968,3,2,1,30,1,0
134745,556.844547563805,3,2,1,15,1,0
135162,-100,3,2,2,5,0,0
135301,480,3,2,1,15,1,0
135661,-100,3,2,2,5,0,0
135781,530.973451327434,3,2,1,15,1,0
136179,-100,3,2,2,5,0,0
136311,550.45871559633,3,2,1,15,1,0
136723,-100,3,2,2,5,0,0
136861,745.341614906832,3,2,1,15,1,0
137420,-100,3,2,2,5,0,0
137606,643.43163538874,3,2,1,15,1,0
138088,-100,3,2,2,5,0,0
138249,869.565217391304,3,2,1,15,1,0
138249,-66.6666666666667,3,2,1,15,0,0
138901,-66.6666666666667,3,2,2,5,0,0
139118,1048.03493449782,3,2,1,15,1,0
139118,-66.6666666666667,3,2,1,15,0,0
139904,-66.6666666666667,3,2,2,5,0,0
140166,848.056537102473,3,2,1,15,1,0
140802,-100,3,2,2,5,0,0
141014,517.241379310345,3,2,1,20,1,0
141401,-100,3,2,2,5,0,0
141531,419.58041958042,3,2,1,20,1,0
141845,-100,3,2,2,5,0,0
141950,458.015267175573,3,2,1,20,1,0
142293,-100,3,2,2,5,0,0
142408,434.782608695653,3,2,1,20,1,0
142734,-100,3,2,2,5,0,0
142842,497.925311203321,3,2,1,20,1,0
143215,-100,3,2,2,5,0,0
143339,454.545454545456,3,2,1,20,1,0
143679,-100,3,2,2,5,0,0
143793,412.37113402062,3,2,1,20,1,0
144102,-100,3,2,2,5,0,0
144205,429.33810375671,3,2,1,20,1,0
144527,-100,3,2,2,5,0,0
144634,413.793103448277,3,2,1,20,1,0
144944,-100,3,2,2,5,0,0
145047,422.535211267607,3,2,1,20,1,0
145363,-100,3,2,2,5,0,0
145469,442.804428044282,3,2,1,20,1,0
145801,-100,3,2,2,5,0,0
145911,-100,3,2,1,20,0,0
146243,-100,3,2,2,5,0,0
146354,416.666666666668,3,2,1,20,1,0
146666,-100,3,2,2,5,0,0
146770,444.444444444446,3,2,1,20,1,0
147103,-100,3,2,2,5,0,0
147214,495.867768595043,3,2,1,20,1,0
147585,-100,3,2,2,5,0,0
147709,487.804878048782,3,2,1,20,1,0
148074,-100,3,2,2,5,0,0
148196,652.173913043482,3,2,1,20,1,0
148685,-100,3,2,2,5,0,0
148848,774.193548387102,3,2,1,20,1,0
148848,-66.6666666666667,3,2,1,20,0,0
149428,-66.6666666666667,3,2,2,5,0,0
149622,571.428571428574,3,2,1,20,1,0
150050,-100,3,2,2,5,0,0
150193,441.176470588237,3,2,1,20,1,0
150523,-100,3,2,2,5,0,0
150634,425.531914893619,3,2,1,20,1,0
150953,-100,3,2,2,5,0,0
151059,491.803278688527,3,2,1,20,1,0
151427,-100,3,2,2,5,0,0
151550,736.19631901841,3,2,1,20,1,0
152102,-100,3,2,2,5,0,0
152286,718.562874251502,3,2,1,15,1,0
152824,-100,3,2,2,5,0,0
153004,550.458715596333,3,2,1,27,1,0
153416,-100,3,2,2,5,0,0
153554,408.163265306124,3,2,1,27,1,0
153860,-100,3,2,2,5,0,0
153962,441.176470588237,3,2,1,27,1,0
154292,-100,3,2,2,5,0,0
154403,419.580419580421,3,2,1,27,1,0
154717,-100,3,2,2,5,0,0
154822,483.870967741937,3,2,1,27,1,0
155184,-100,3,2,2,5,0,0
155305,491.803278688526,3,2,1,27,1,0
155673,-100,3,2,2,5,0,0
155796,410.95890410959,3,2,1,27,1,0
156104,-100,3,2,2,5,0,0
156206,416.666666666668,3,2,1,27,1,0
156518,-100,3,2,2,5,0,0
156622,405.405405405407,3,2,1,27,1,0
156926,-100,3,2,2,5,0,0
157027,402.684563758391,3,2,1,27,1,0
157329,-100,3,2,2,5,0,0
157429,447.761194029853,3,2,1,27,1,0
157764,-100,3,2,2,5,0,0
157876,461.538461538464,3,2,1,35,1,0
158222,-100,3,2,2,5,0,0
158337,419.580419580422,3,2,1,40,1,0
158651,-100,3,2,2,5,0,0
158756,408.163265306124,3,2,1,40,1,0
159062,-100,3,2,2,5,0,0
159164,495.867768595044,3,2,1,40,1,0
159535,-100,3,2,2,5,0,0
159659,512.820512820516,3,2,1,40,1,0
160043,-100,3,2,2,5,0,0
160171,666.666666666672,3,2,1,40,1,0
160671,-100,3,2,2,5,0,0
160837,710.059171597639,3,2,1,40,1,0
161369,-100,3,2,2,5,0,0
161547,500.000000000003,3,2,1,40,1,0
161922,-100,3,2,2,5,0,0
162047,425.531914893619,3,2,1,40,1,0
162366,-100,3,2,2,5,0,0
162472,500.000000000003,3,2,1,40,1,0
162472,-75,3,2,1,40,0,0
162847,-75,3,2,2,5,0,0
162972,612.244897959188,3,2,1,40,1,0
163431,-100,3,2,2,5,0,0
163584,888.888888888899,3,2,1,20,1,0
164250,-100,3,2,2,5,0,0
164472,947.119179163378,3,2,1,25,1,0
164472,-133.333333333333,3,2,1,25,0,0
165300,-133.333333333333,3,2,2,5,0,0
165419,618.556701030933,3,2,1,25,1,0
165419,-66.6666666666667,3,2,1,25,0,0
165728,394.736842105265,3,2,1,25,1,0
165925,335.195530726258,3,2,1,25,1,0
165925,-83.3333333333333,3,2,1,25,0,0
166092,472.440944881893,3,2,1,25,1,0
166328,480.000000000003,3,2,1,25,1,0
166808,416.666666666669,3,2,1,30,1,0
167224,428.571428571431,3,2,1,30,1,0
167652,431.654676258995,3,2,1,35,1,0
167652,-66.6666666666667,3,2,1,35,0,0
168083,-100,3,2,1,30,0,0
168184,397.350993377486,3,2,1,40,1,0
168382,307.692307692309,3,2,1,40,1,0
168559,375.000000000002,3,2,1,40,1,0
168746,508.47457627119,3,2,1,40,1,0
169116,821.917808219187,3,2,1,40,1,0
169116,-50,3,2,1,40,0,0
169732,-50,3,2,2,5,0,0
169937,-100,3,2,1,15,0,0
169994,571.428571428576,3,2,1,15,1,0
169994,-300.00000000003,3,2,1,15,0,0
170422,-300.00000000003,3,2,2,5,0,0
170565,681.818181818188,3,2,1,15,1,0
170621,-300,3,2,1,15,0,0
171133,-300,3,2,2,5,0,0
171246,535.71428571429,3,2,1,25,1,0
171781,-100,3,2,1,20,0,0
171839,461.538461538464,3,2,1,30,1,0
171839,-125,3,2,1,30,0,0
172069,357.142857142859,3,2,1,30,1,0
172247,344.827586206898,3,2,1,35,1,0
172419,416.666666666669,3,2,1,35,1,0
172627,422.535211267608,3,2,1,40,1,0
173049,394.736842105265,3,2,1,50,1,0
173443,533.333333333337,3,2,1,50,1,0
173976,512.820512820516,3,2,1,45,1,0
173976,-80,3,2,1,45,0,0
174488,-80,3,2,1,35,0,0
174569,434.782608695655,3,2,1,40,1,0
174786,382.165605095544,3,2,1,40,1,0
174977,331.491712707184,3,2,1,55,1,0
175142,402.684563758392,3,2,1,55,1,0
175343,521.739130434787,3,2,1,50,1,0
175473,521.739130434787,3,2,1,65,1,0
175473,-57.1428571428571,3,2,1,65,0,0
175929,-57.1428571428571,3,2,2,5,0,0
175994,425.53191489362,3,2,1,45,1,0
176206,-100,3,2,2,5,0,0
176419,392.1568627451,3,2,1,50,1,0
176615,-100,3,2,2,5,0,0
176811,402.684563758391,3,2,1,60,1,0
176811,-66.6666666666667,3,2,1,60,0,0
177163,-66.6666666666667,3,2,2,5,0,0
177213,413.793103448278,3,2,1,60,1,0
177419,-100,3,2,2,5,0,0
177626,410.958904109591,3,2,1,60,1,0
177831,-100,3,2,2,5,0,0
178036,410.958904109591,3,2,1,40,1,0
178114,357.142857142859,3,2,1,50,1,0
178471,344.827586206898,3,2,1,50,1,0
178643,218.181818181819,3,2,1,30,1,0
178643,-200,3,2,1,30,0,0
178861,201.342281879195,3,2,1,45,1,0
178861,-200,3,2,1,45,0,0
179062,361.44578313253,3,2,1,45,1,0
179107,-66.6666666666667,3,2,1,45,0,0
179242,331.491712707182,3,2,1,45,1,0
179407,273.972602739726,3,2,1,55,1,0
179407,-66.6666666666667,3,2,1,55,0,0
179543,431.654676258993,3,2,1,65,1,0
179758,-100,3,2,1,40,0,0
179824,526.315789473684,3,2,1,55,1,0
179824,-66.6666666666667,3,2,1,55,0,0
180218,-66.6666666666667,3,2,2,5,0,0
180350,574.162679425837,3,2,1,50,1,0
180350,-66.6666666666667,3,2,1,50,0,0
180637,348.837209302325,3,2,1,50,1,0
180811,337.078651685393,3,2,1,50,1,0
180979,368.098159509202,3,2,1,50,1,0
181163,-100,3,2,1,30,0,0
181219,449.438202247191,3,2,1,50,1,0
181219,-66.6666666666667,3,2,1,50,0,0
181668,-66.6666666666667,3,2,1,30,0,0
181734,451.127819548872,3,2,1,50,1,0
181734,-66.6666666666667,3,2,1,50,0,0
181959,375,3,2,1,50,1,0
182146,363.636363636364,3,2,1,50,1,0
182146,-66.6666666666667,3,2,1,50,0,0
182327,402.684563758389,3,2,1,50,1,0
182528,-100,3,2,1,30,0,0
